Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,Acropora_cervicornis,Acropora_palmata,Acropora_prolifera,Agaricia_fragilis,Agaricia_lamarcki,Cladocor_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis,Madracis_pharensis,Madracis_scenaria,Madracis_sp,Manicina_areolata,Meandrina_meandrites,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_danaana,Mycetophyllia_ferox,Mycetophyllia_lamarckiana,Mycetophyllia_sp,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Orbicella_faveolata,Orbicella_franksi,Phyllangia_americana,Porites_astreoides,Porites_branneri,Porites_porites,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_cubensis,Scolymia_lacera,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Solenastrea_hyades,Stephanocoenia_intersepta,Undaria_agaricites_complex
2011,7/15/2011,LK,OS,61,Sand Key Shallow,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,3,,,0,15,0,3,0,0,0,0,0,0,4,0,0,0,15
2011,7/15/2011,LK,OS,61,Sand Key Shallow,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,,,0,14,0,2,0,0,0,0,0,0,8,0,0,1,22
2011,7/15/2011,LK,OS,61,Sand Key Shallow,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,0,17,0,6,1,0,0,0,0,0,4,0,0,0,18
2011,6/13/2011,UK,OD,70,Carysfort Deep,701,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,,,0,6,0,0,0,0,0,0,0,0,10,0,0,2,27
2011,6/13/2011,UK,OD,70,Carysfort Deep,702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,,,0,16,0,1,0,0,0,1,0,0,11,0,0,6,19
2011,6/13/2011,UK,OD,70,Carysfort Deep,703,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,19,,,0,19,0,3,0,0,0,0,0,0,11,0,0,2,18
2011,6/13/2011,UK,OD,70,Carysfort Deep,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,7,0,5,0,0,0,0,0,0,1,0,0,0,21
2011,6/8/2011,UK,OD,72,Molasses Deep,721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,,,0,8,0,2,0,0,0,0,0,0,10,0,0,1,30
2011,6/8/2011,UK,OD,72,Molasses Deep,722,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,,0,7,0,1,0,1,0,0,0,0,6,0,0,1,8
2011,6/9/2011,UK,OD,72,Molasses Deep,723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,,0,17,0,1,0,0,0,0,0,0,9,0,0,2,24
2011,6/9/2011,UK,OD,72,Molasses Deep,724,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,0,11,0,1,0,0,0,0,0,0,11,0,0,2,31
2011,6/10/2011,UK,OD,73,Conch Deep,731,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,5,,,0,12,0,1,0,0,0,0,0,1,11,0,0,8,22
2011,6/9/2011,UK,OD,73,Conch Deep,732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,,,0,14,0,7,0,1,0,0,0,0,12,0,0,4,20
2011,6/10/2011,UK,OD,73,Conch Deep,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,,,0,11,0,1,0,0,0,0,0,0,13,0,0,2,12
2011,6/10/2011,UK,OD,73,Conch Deep,734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,12,0,3,0,1,0,0,0,0,11,0,0,7,16
2011,6/14/2011,MK,OD,74,Alligator Deep,741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,2,0,0,0,0,0,0,11,1,0,4,2
2011,6/14/2011,MK,OD,74,Alligator Deep,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,3,0,0,0,0,0,0,6,0,0,4,8
2011,6/14/2011,MK,OD,74,Alligator Deep,743,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,7,0,0,0,0,0,0,6,1,0,0,3
2011,6/14/2011,MK,OD,74,Alligator Deep,744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,0,1,0,1,0,0,0,0,0,0,4,0,0,5,1
2011,5/12/2011,MK,OD,75,Tennessee Deep,751,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,,,0,21,0,3,0,0,0,0,0,0,19,0,0,10,22
2011,5/12/2011,MK,OD,75,Tennessee Deep,752,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,9,,,0,15,0,1,0,0,0,0,0,0,13,0,0,5,15
2011,5/12/2011,MK,OD,75,Tennessee Deep,753,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,10,,,0,10,0,1,0,0,0,0,0,0,21,0,0,7,12
2011,5/12/2011,MK,OD,75,Tennessee Deep,754,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,3,,,0,15,0,1,0,0,0,0,0,0,15,0,0,15,19
2011,5/11/2011,MK,OD,76,Sombrero Deep,761,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,,,0,12,0,0,0,0,0,0,0,0,15,0,0,19,18
2011,5/11/2011,MK,OD,76,Sombrero Deep,762,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,,0,4,0,0,0,0,0,0,0,0,7,0,0,18,11
2011,5/11/2011,MK,OD,76,Sombrero Deep,763,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,0,5,0,0,0,1,0,0,0,0,11,1,0,12,23
2011,5/11/2011,MK,OD,76,Sombrero Deep,764,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7,0,0,0,0,0,0,0,0,33,0,0,18,8
2011,5/17/2011,LK,OD,77,Looe Key Deep,771,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,,,0,9,0,1,0,0,0,0,0,0,10,0,0,2,13
2011,5/16/2011,LK,OD,77,Looe Key Deep,772,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10,0,1,0,0,0,0,0,0,12,0,0,7,17
2011,5/17/2011,LK,OD,77,Looe Key Deep,773,0,0,0,1,7,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,,,0,4,0,0,0,0,0,0,0,0,13,0,0,10,15
2011,5/17/2011,LK,OD,77,Looe Key Deep,774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,,,0,3,0,1,0,0,0,0,0,0,12,0,0,1,10
2011,7/16/2011,LK,OD,78,Eastern Sambo Deep,781,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4,,,0,9,0,0,0,0,0,0,0,0,22,0,0,12,10
2011,7/16/2011,LK,OD,78,Eastern Sambo Deep,782,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,,,0,12,0,0,0,1,0,1,0,0,18,0,0,6,7
2011,7/16/2011,LK,OD,78,Eastern Sambo Deep,783,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,,,0,4,0,0,0,0,0,0,0,0,19,0,0,4,0
2011,7/16/2011,LK,OD,78,Eastern Sambo Deep,784,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,,,0,5,0,2,0,0,0,0,0,0,27,0,0,13,3
2011,7/18/2011,LK,OD,79,Western Sambo Deep,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,,,0,2,0,1,0,0,0,0,0,0,9,0,0,1,17
2011,7/18/2011,LK,OD,79,Western Sambo Deep,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,,,0,1,0,0,0,0,0,0,0,0,5,0,0,1,4
2011,7/18/2011,LK,OD,79,Western Sambo Deep,793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,,,0,9,0,6,0,0,0,0,0,0,2,0,0,0,3
2011,7/18/2011,LK,OD,79,Western Sambo Deep,794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,2,0,2,0,0,0,0,0,0,12,0,0,0,5
2011,7/15/2011,LK,OD,80,Rock Key Deep,801,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,,,0,17,0,0,0,1,0,1,0,0,29,0,0,11,7
2011,7/15/2011,LK,OD,80,Rock Key Deep,802,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,17,0,0,6,4
2011,7/15/2011,LK,OD,80,Rock Key Deep,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,,,0,6,0,0,0,0,0,0,0,0,17,0,0,5,2
2011,7/15/2011,LK,OD,80,Rock Key Deep,804,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,0,6,0,0,0,0,0,0,0,1,24,0,0,6,7
2011,7/20/2011,LK,OD,81,Sand Key Deep,811,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,,,0,9,0,5,0,0,0,0,0,1,17,1,0,3,4
2011,7/20/2011,LK,OD,81,Sand Key Deep,812,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,0,8,0,13,0,0,0,0,0,0,15,0,0,7,2
2011,7/20/2011,LK,OD,81,Sand Key Deep,813,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,,,0,4,0,5,0,0,0,0,0,0,7,0,0,1,4
2011,7/20/2011,LK,OD,81,Sand Key Deep,814,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,1,,,0,5,0,4,0,0,0,0,0,0,18,0,0,2,2
2012,5/12/2012,LK,BCP,18,Content Keys,181,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
2012,5/12/2012,LK,BCP,18,Content Keys,182,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,7,1,0,12,0
2012,5/12/2012,LK,BCP,18,Content Keys,183,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
2012,5/12/2012,LK,BCP,18,Content Keys,184,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
2012,8/22/2012,UK,P,21,Two Patches,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2,15,1,0,3,2
2012,8/22/2012,UK,P,21,Two Patches,212,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2,23,5,0,1,6
2012,8/22/2012,UK,P,22,Burr Fish,221,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,,,0,6,0,2,0,2,0,0,0,0,51,1,0,5,4
2012,8/22/2012,UK,P,22,Burr Fish,222,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,,,0,2,0,0,0,1,0,0,0,0,36,0,0,7,7
2012,5/17/2012,MK,P,23,Rawa Reef,231,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,4,,,0,2,0,1,0,1,0,0,0,0,52,0,0,16,0
2012,5/17/2012,MK,P,23,Rawa Reef,232,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,,,0,2,0,0,0,0,0,0,0,0,31,0,0,18,0
2012,5/8/2012,MK,P,24,Thor,241,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,,0,26,0,13,0,1,0,0,0,1,22,0,0,16,1
2012,5/8/2012,MK,P,24,Thor,242,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,,0,18,0,10,0,2,0,0,0,0,20,0,0,19,0
2012,7/15/2012,LK,P,25,Wonderland,251,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,0,0,0,5,,,0,10,0,1,0,2,0,0,0,0,33,0,0,8,5
2012,7/16/2012,LK,P,25,Wonderland,252,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,17,,,0,6,0,6,0,0,0,0,0,0,19,0,0,6,1
2012,7/9/2012,LK,P,26,Red Dun Reef,261,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,2,0,2,0,8,,,0,14,0,3,0,1,0,1,0,0,55,0,0,20,7
2012,7/9/2012,LK,P,26,Red Dun Reef,262,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,17,0,1,0,0,3,0,2,0,2,,,0,8,0,0,0,3,0,0,0,1,69,0,0,38,0
2012,8/19/2012,UK,P,30,Turtle,301,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,,,0,17,0,5,0,2,0,0,0,0,52,0,0,5,19
2012,8/20/2012,UK,P,30,Turtle,302,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,0,16,0,30,0,0,0,0,0,0,26,2,0,0,19
2012,8/20/2012,UK,P,30,Turtle,303,0,0,0,15,0,0,1,0,1,0,5,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,,,0,15,0,9,0,0,0,1,0,0,23,2,0,7,31
2012,8/20/2012,UK,P,30,Turtle,304,1,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,,,0,24,0,8,0,1,0,1,0,0,27,0,0,2,20
2012,8/17/2012,UK,P,32,Porter Patch,321,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,7,0,0,0,0,0,1,19,0,0,1,5
2012,8/17/2012,UK,P,32,Porter Patch,322,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,,0,11,0,13,0,2,0,0,0,2,19,2,0,2,2
2012,8/17/2012,UK,P,32,Porter Patch,323,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,10,0,8,0,0,0,0,0,0,13,0,0,0,2
2012,8/17/2012,UK,P,32,Porter Patch,324,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,6,0,9,0,0,0,0,0,0,15,0,0,0,14
2012,8/18/2012,UK,P,33,Admiral,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
2012,8/18/2012,UK,P,33,Admiral,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2012,8/17/2012,UK,P,33,Admiral,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0
2012,8/18/2012,UK,P,33,Admiral,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
2012,5/9/2012,MK,P,34,West Turtle Shoal,341,0,0,0,0,0,0,6,0,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,8,0,0,0,3,,,0,23,0,3,0,1,0,0,0,1,99,0,0,36,14
2012,5/9/2012,MK,P,34,West Turtle Shoal,342,0,0,0,0,0,0,8,0,3,5,2,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,2,,,0,15,0,20,0,3,0,0,0,0,75,0,0,35,3
2012,5/9/2012,MK,P,34,West Turtle Shoal,343,0,0,0,0,0,0,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,12,1,2,0,0,2,0,1,0,2,,,0,14,0,18,0,1,0,1,0,1,90,0,0,33,9
2012,5/9/2012,MK,P,34,West Turtle Shoal,344,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,,,0,11,0,0,0,0,0,0,0,0,64,0,0,30,0
2012,5/7/2012,MK,P,35,Dustan Rocks,351,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,,0,8,0,0,1,0,0,0,0,0,30,1,0,8,0
2012,5/7/2012,MK,P,35,Dustan Rocks,352,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,,,0,16,0,0,0,0,0,0,0,0,34,0,0,17,0
2012,5/7/2012,MK,P,35,Dustan Rocks,353,0,0,0,0,0,0,5,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,,,0,9,0,2,0,0,0,0,0,0,36,2,0,24,1
2012,5/7/2012,MK,P,35,Dustan Rocks,354,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,0,0,2,,,0,4,0,1,0,0,0,0,0,4,51,2,0,33,4
2012,7/17/2012,LK,P,36,West Washer Women,361,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,19,1,3,0,0,4,0,1,0,9,,,0,11,0,0,0,0,0,0,0,0,34,1,0,16,4
2012,7/17/2012,LK,P,36,West Washer Women,362,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,2,0,0,0,1,,,0,22,0,5,0,1,1,0,0,0,46,0,0,47,5
2012,7/17/2012,LK,P,36,West Washer Women,363,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1,3,2,4,0,0,0,4,,,0,31,0,4,0,0,0,0,0,0,49,1,0,43,8
2012,7/17/2012,LK,P,36,West Washer Women,364,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,0,0,0,1,,,0,12,0,1,0,0,0,0,0,1,30,0,0,35,3
2012,7/11/2012,LK,P,37,Western Head,371,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,17,0,5,,,0,2,0,0,0,0,0,0,0,0,34,0,0,36,0
2012,7/10/2012,LK,P,37,Western Head,372,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,18,0,5,,,0,4,0,0,0,1,0,0,0,0,35,2,0,18,0
2012,7/10/2012,LK,P,37,Western Head,373,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,1,0,0,0,0,7,0,3,,,0,4,0,0,0,1,0,0,1,0,44,0,0,23,0
2012,7/11/2012,LK,P,37,Western Head,374,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,24,0,2,,,0,3,0,0,0,0,0,0,0,0,33,0,0,35,0
2012,7/18/2012,LK,P,38,Cliff Green,381,2,0,0,0,0,0,4,0,3,1,0,1,0,0,0,0,2,0,0,0,0,2,0,18,0,0,0,0,0,0,3,1,11,,,0,10,0,0,0,1,0,1,0,0,101,3,0,79,2
2012,7/18/2012,LK,P,38,Cliff Green,382,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24,0,2,0,0,1,0,7,0,1,,,0,6,0,0,0,2,0,0,0,0,72,0,0,42,0
2012,7/18/2012,LK,P,38,Cliff Green,383,0,0,0,0,0,0,5,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17,0,0,0,0,1,0,3,0,2,,,0,8,0,0,0,3,0,1,0,0,107,1,0,59,1
2012,7/18/2012,LK,P,38,Cliff Green,384,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,8,0,2,,,0,13,0,2,0,2,0,0,0,0,83,1,0,53,1
2012,7/14/2012,LK,BCP,39,Smith Shoal,391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,,,0,58,0,0,0,0,0,0,0,0,5,0,0,4,12
2012,7/14/2012,LK,BCP,39,Smith Shoal,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,28,0,0,,,0,16,0,0,0,0,0,0,0,0,4,0,0,1,10
2012,7/14/2012,LK,BCP,39,Smith Shoal,393,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,35,0,0,,,0,51,0,0,0,0,0,0,0,0,2,0,0,0,42
2012,7/14/2012,LK,BCP,39,Smith Shoal,394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,31,0,0,,,0,44,0,0,0,0,0,0,0,0,8,0,0,3,23
2012,7/17/2012,LK,P,40,Jaap Reef,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0
2012,7/16/2012,LK,P,40,Jaap Reef,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,0,4,0,0,0,0,0,0,0,0,6,0,0,1,0
2012,7/16/2012,LK,P,40,Jaap Reef,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,0,5,0,2,2,0,0,0,0,0,5,0,0,0,0
2012,7/16/2012,LK,P,40,Jaap Reef,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0
2012,8/16/2012,UK,OS,50,Carysfort Shallow,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,69,0,0,0,0,0,0,0,0,1,0,0,0,9
2012,8/16/2012,UK,OS,50,Carysfort Shallow,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,8/16/2012,UK,OS,50,Carysfort Shallow,503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,30,0,3,0,0,0,0,0,1,1,0,0,0,3
